https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,https://occ-0-487-1723.1.nflxso.net/dnm/api/v6/Qs00mKCpRvrkl3HZAN5KwEL1kpE/AAAABeGqvLhpzla2eRE9O-bUiXsgyF0MifxOQR13_yxXB3kivu6hCkj8m6RxVPy9WF97Pbpy98WEqdaQWfpRrQTJ6QxZSz4B3Orr7QE.jpg?r=4b2,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,https://occ-0-487-1723.1.nflxso.net/dnm/api/v6/Qs00mKCpRvrkl3HZAN5KwEL1kpE/AAAABaTENwR9sgsvG-fHRo70lYNAzoJkg6-E7tUGQtpEnTfIXS7vIoae6Z0hYw5uCD78ub2fwvDOZD62dbgKyBUr37Zy1m_RKnks2Eo.jpg?r=b3f,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,https://occ-0-487-1723.1.nflxso.net/dnm/api/v6/Qs00mKCpRvrkl3HZAN5KwEL1kpE/AAAABXggL9Rf29XmfD6nVO7oAEENSp6JRR1q3SbLebteJqgTMyPlUO_MSq_WzflhvRxifUCiZ1PthZeEXJbs-8WUkfW2QN6sQ0EWpwM.jpg?r=441,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,https://occ-0-487-1723.1.nflxso.net/dnm/api/v6/Qs00mKCpRvrkl3HZAN5KwEL1kpE/AAAABeBbt51Dzmilu5CisyRcshIjGbeagvNKYeXb3Js6Oss5HVrmFK4RA2PMEqNfutqfF_A7hsOtQGoXsFhhMlxNn-lGALtRRX4R-2mmAknYBJTdLDJpx44lF6qpGvPGgJgdUfKT7K6-KY0yh-M0-hNhwaXyOQp_k17r4n_Q2Nxi_4Ewo4RYmd0KeBEHhxJocq2AgaaFvgHkZXg2lHpX1KNf54VlGkWaGsMccXzAAx60M3H-_brlrtZk5sBShfFOGKmEgTsw7EAUCU4wNtzb_2EJicfBIQ.jpg?r=266,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,https://occ-0-487-1723.1.nflxso.net/dnm/api/v6/Qs00mKCpRvrkl3HZAN5KwEL1kpE/AAAABSaJXq0B2YE6Dd9F0LnoXCH--z5bXJY18-kDknkr5NCyAj0u9sm6ydpgOLUdCQBIC_cYKA6v76DqMnlXOLlrhJRyx6z-xuT_V1sJXWyE9P4HHt_q-nSIJKSc2E7c_XZuhDSh8FBvKc7OxCw35TnJXvvTPxJ7EgOL02tZiQzD-pq3ceZ6jK6jRmjDCy0Cxd8WhHY3HyxueQBXqEkrOCq7glFmwfpp6Dw_fI0_BU4lfKdCYbRZRWu7x1_woY18_LstOWbIGrIQLFonxs0C0h92zOLJLQ.jpg?r=157,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,https://occ-0-487-1723.1.nflxso.net/dnm/api/v6/Qs00mKCpRvrkl3HZAN5KwEL1kpE/AAAABcaFPcDsYxAxu5rlol5aetQxsqezFVv-yai_-jzWi30gvg4SPIz6siJ12Lakb3zQvMsNtPtSnkIRl_zfNCDYq3p_dVRQa9BWDO4.jpg?r=f06,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,,data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,Netflix Logo,https://cdn.cookielaw.org/logos/dd6b162f-1a32-456a-9cfe-897231c7763c/4345ea78-053c-46d2-b11e-09adaef973dc/Netflix_Logo_PMS.png,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Image,Powered by Onetrust,https://cdn.cookielaw.org/logos/static/powered_by_logo.svg,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,Movies,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,Your Next Watch,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,Suspenseful Movies,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,Action Movies,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,New on Netflix,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,Comedy Movies,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,Emotional Movies,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,Action & Adventure Movies,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,Critically Acclaimed Movies,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,Horror Movies,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,Thriller Movies,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,Award-Winning Movies,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,Romantic Movies,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,Movies Based on Real Life,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,Family Feature Animation,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,Blockbuster Movies,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,Tearjerker Movies,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,Oscar-Winning Movies,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,There’s even more to watch.,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Header,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,Join Now,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,Learn more,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Button,,,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,,https://www.netflix.com/,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Sign In,https://www.netflix.com/login?nextpage=%2Fbrowse%2Fgenre%2F34399%3Flocale%3Den-CA,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Your Next Watch,https://www.netflix.com/ca/browse/genre/448,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Crown for Christmas,https://www.netflix.com/ca/title/81687566,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Dr. Seuss' The Grinch,https://www.netflix.com/ca/title/80996790,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Let Go,https://www.netflix.com/ca/title/81611209,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Minions: The Rise of Gru,https://www.netflix.com/ca/title/81198916,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Hidden Figures,https://www.netflix.com/ca/title/80123775,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,M3GAN,https://www.netflix.com/ca/title/81619948,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,White House Down,https://www.netflix.com/ca/title/70264801,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,I'll Be Home for Christmas,https://www.netflix.com/ca/title/80160503,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Happy Gilmore,https://www.netflix.com/ca/title/70000794,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,The Other Woman,https://www.netflix.com/ca/title/70296523,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,White Chicks,https://www.netflix.com/ca/title/60034587,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Gemini Man,https://www.netflix.com/ca/title/81093411,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Rebel Ridge,https://www.netflix.com/ca/title/81157729,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,How the Grinch Stole Christmas,https://www.netflix.com/ca/title/60000901,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Suicide Squad,https://www.netflix.com/ca/title/80091595,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,2 Fast 2 Furious,https://www.netflix.com/ca/title/60027713,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,The Union,https://www.netflix.com/ca/title/81282732,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Leave the World Behind,https://www.netflix.com/ca/title/81314956,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Transformers: Rise of the Beasts,https://www.netflix.com/ca/title/81602889,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Damsel,https://www.netflix.com/ca/title/80991090,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,The Fate of the Furious,https://www.netflix.com/ca/title/80150243,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Gifted,https://www.netflix.com/ca/title/80149312,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,War Dogs,https://www.netflix.com/ca/title/80080359,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Gladiator,https://www.netflix.com/ca/title/60000929,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,A Family Affair,https://www.netflix.com/ca/title/81361154,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,The Day After Tomorrow,https://www.netflix.com/ca/title/60034574,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,It,https://www.netflix.com/ca/title/80177770,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Blended,https://www.netflix.com/ca/title/70298250,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,The Christmas Chronicles,https://www.netflix.com/ca/title/80199682,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Instant Family,https://www.netflix.com/ca/title/81018383,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Why Him?,https://www.netflix.com/ca/title/80118106,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Labor Day,https://www.netflix.com/ca/title/70284279,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Real Steel,https://www.netflix.com/ca/title/70172929,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Faster,https://www.netflix.com/ca/title/70140907,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Mean Girls,https://www.netflix.com/ca/title/60034551,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,The Fast and the Furious,https://www.netflix.com/ca/title/60020747,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,American Assassin,https://www.netflix.com/ca/title/80182951,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Venom: Let There Be Carnage,https://www.netflix.com/ca/title/81199145,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Christmas Inheritance,https://www.netflix.com/ca/title/80177441,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Sing 2,https://www.netflix.com/ca/title/81475311,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Don't Move,https://www.netflix.com/ca/title/81767564,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Rebel Ridge,https://www.netflix.com/ca/title/81157729,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Time Cut,https://www.netflix.com/ca/title/81504326,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Sniper: Ultimate Kill,https://www.netflix.com/ca/title/81074014,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Beast (English),https://www.netflix.com/ca/title/81579532,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Leave the World Behind,https://www.netflix.com/ca/title/81314956,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Under Paris,https://www.netflix.com/ca/title/81210788,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Damsel,https://www.netflix.com/ca/title/80991090,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Mindcage,https://www.netflix.com/ca/title/81658304,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,The Last Stand,https://www.netflix.com/ca/title/70242804,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,The Stepfather,https://www.netflix.com/ca/title/70113299,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Secret Obsession,https://www.netflix.com/ca/title/80998968,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,The Informer,https://www.netflix.com/ca/title/81161855,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Stillwater,https://www.netflix.com/ca/title/81198448,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Kiss the Girls,https://www.netflix.com/ca/title/1180086,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Hit Man,https://www.netflix.com/ca/title/81728840,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Nowhere,https://www.netflix.com/ca/title/81449034,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,The Day After Tomorrow,https://www.netflix.com/ca/title/60034574,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,To Catch a Killer,https://www.netflix.com/ca/title/81684514,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Uglies,https://www.netflix.com/ca/title/81002266,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Wrath of Man,https://www.netflix.com/ca/title/81462126,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Hard Target 2,https://www.netflix.com/ca/title/80112368,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,The Highwaymen,https://www.netflix.com/ca/title/80200571,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Prey for the Devil,https://www.netflix.com/ca/title/81224644,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Jurassic World: Dominion,https://www.netflix.com/ca/title/81489837,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Fall,https://www.netflix.com/ca/title/81619345,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Jack Reacher,https://www.netflix.com/ca/title/70243455,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Mea Culpa,https://www.netflix.com/ca/title/81577005,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Goosebumps,https://www.netflix.com/ca/title/80049939,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Inglourious Basterds,https://www.netflix.com/ca/title/70108777,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Lift,https://www.netflix.com/ca/title/81446739,,,,,,,,,,,
https://www.netflix.com/browse/genre/34399,Link,Spider-Man: No Way Home,https://www.netflix.com/ca/title/81465707,,,,,,,,,,,
