https://www.netflix.com/browse/genre/83,Link,Transformers Earthspark,https://www.netflix.com/ca/title/81687083,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Love Is Blind: Argentina,https://www.netflix.com/ca/title/81720712,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Mothers of Penguins,https://www.netflix.com/ca/title/81628561,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Rhythm + Flow: Brazil,https://www.netflix.com/ca/title/81727065,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,SPRINT,https://www.netflix.com/ca/title/81685880,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Family,https://www.netflix.com/ca/title/81922695,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Born for the Spotlight,https://www.netflix.com/ca/title/81746667,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Lincoln Lawyer,https://www.netflix.com/ca/title/81303831,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Grey's Anatomy,https://www.netflix.com/ca/title/70140391,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Resident,https://www.netflix.com/ca/title/80179399,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Young Sheldon,https://www.netflix.com/ca/title/80192612,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Monsters,https://www.netflix.com/ca/title/81665094,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Nobody Wants This,https://www.netflix.com/ca/title/81591296,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Ransom,https://www.netflix.com/ca/title/80160012,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Love Is Blind,https://www.netflix.com/ca/title/80996601,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Diplomat,https://www.netflix.com/ca/title/81288983,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Emily in Paris,https://www.netflix.com/ca/title/81037371,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Perfect Couple,https://www.netflix.com/ca/title/81474158,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,DAN DA DAN,https://www.netflix.com/ca/title/81736884,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Beauty in Black,https://www.netflix.com/ca/title/81764523,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Love Is Blind, Habibi,https://www.netflix.com/ca/title/81622654,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Love Next Door,https://www.netflix.com/ca/title/81739044,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Bitten,https://www.netflix.com/ca/title/70300066,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Culinary Class Wars,https://www.netflix.com/ca/title/81728365,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Kill Me Love Me,https://www.netflix.com/ca/title/81954820,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Mr. McMahon,https://www.netflix.com/ca/title/81048394,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,19-Feb,https://www.netflix.com/ca/title/80162223,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Watch In One Weekend,https://www.netflix.com/ca/browse/genre/3903,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Monsters,https://www.netflix.com/ca/title/81665094,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Griselda,https://www.netflix.com/ca/title/81133447,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Greatest Events of WWII in Colour,https://www.netflix.com/ca/title/80989924,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Love Is Blind, Habibi,https://www.netflix.com/ca/title/81622654,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Wednesday,https://www.netflix.com/ca/title/81231974,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Inventing Anna,https://www.netflix.com/ca/title/81008305,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Territory,https://www.netflix.com/ca/title/81591574,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Queen's Gambit,https://www.netflix.com/ca/title/80234304,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Maid,https://www.netflix.com/ca/title/81166770,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Avatar The Last Airbender,https://www.netflix.com/ca/title/80237957,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Mr. McMahon,https://www.netflix.com/ca/title/81048394,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Deceitful Love,https://www.netflix.com/ca/title/81481334,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Gentlemen,https://www.netflix.com/ca/title/81437051,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Safe,https://www.netflix.com/ca/title/80201500,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Perfect Couple,https://www.netflix.com/ca/title/81474158,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Sandman,https://www.netflix.com/ca/title/81150303,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Fool Me Once,https://www.netflix.com/ca/title/81588093,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Raising Voices,https://www.netflix.com/ca/title/81557682,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,ONE PIECE,https://www.netflix.com/ca/title/80217863,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Starting 5,https://www.netflix.com/ca/title/81720808,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,AMERICA'S SWEETHEARTS: Dallas Cowboys Cheerleaders,https://www.netflix.com/ca/title/81685878,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Hierarchy,https://www.netflix.com/ca/title/81624364,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,My Life With the Walter Boys,https://www.netflix.com/ca/title/81426967,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Bodyguard,https://www.netflix.com/ca/title/80235864,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,That '90s Show,https://www.netflix.com/ca/title/81288370,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Accident,https://www.netflix.com/ca/title/81659092,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Obliterated,https://www.netflix.com/ca/title/81413928,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Watcher,https://www.netflix.com/ca/title/81380441,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Godless,https://www.netflix.com/ca/title/80097141,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Secret of the River,https://www.netflix.com/ca/title/81629642,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Savage Beauty,https://www.netflix.com/ca/title/81282561,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Last Dance,https://www.netflix.com/ca/title/80203144,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Supacell,https://www.netflix.com/ca/title/81316476,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,World War II: From the Frontlines,https://www.netflix.com/ca/title/81303911,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Heartbreak High,https://www.netflix.com/ca/title/81342553,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Bloodhounds,https://www.netflix.com/ca/title/81444051,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,One Day,https://www.netflix.com/ca/title/81256740,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,DAHMER,https://www.netflix.com/ca/title/81287562,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Hell's Paradise: Jigokuraku,https://www.netflix.com/ca/title/81574246,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Turning Point: The Bomb and the Cold War,https://www.netflix.com/ca/title/81614129,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Spanish-Language TV Shows,https://www.netflix.com/ca/browse/genre/7424,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,El Dragón: Return of a Warrior,https://www.netflix.com/ca/title/81098497,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Money Heist,https://www.netflix.com/ca/title/80192098,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,El Chapo,https://www.netflix.com/ca/title/80133042,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Miss Adrenaline: A Tale of Twins,https://www.netflix.com/ca/title/81511881,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Pasión de Gavilanes,https://www.netflix.com/ca/title/80047032,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Mafia Dolls,https://www.netflix.com/ca/title/80036140,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,El Rey, Vicente Fernández,https://www.netflix.com/ca/title/81152939,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,All For Love,https://www.netflix.com/ca/title/81144163,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,El Cartel,https://www.netflix.com/ca/title/80025923,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Go! Live Your Way,https://www.netflix.com/ca/title/80220541,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Snitch Cartel: Origins,https://www.netflix.com/ca/title/81120861,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Locked Up,https://www.netflix.com/ca/title/80059465,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Secret of the River,https://www.netflix.com/ca/title/81629642,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Wrong Side of the Tracks,https://www.netflix.com/ca/title/81478080,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Queen and the Conqueror,https://www.netflix.com/ca/title/81055416,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Her Mother's Killer,https://www.netflix.com/ca/title/81291299,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,El Cartel 2,https://www.netflix.com/ca/title/80035689,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Love Is Blind: Argentina,https://www.netflix.com/ca/title/81720712,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Iron Reign,https://www.netflix.com/ca/title/81438160,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Cook of Castamar,https://www.netflix.com/ca/title/81354529,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Raising Voices,https://www.netflix.com/ca/title/81557682,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Stolen Away,https://www.netflix.com/ca/title/81104482,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Manny,https://www.netflix.com/ca/title/81611640,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Unauthorized Living,https://www.netflix.com/ca/title/80241001,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Innocent,https://www.netflix.com/ca/title/81036936,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Love of my life,https://www.netflix.com/ca/title/81511891,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Road to Love,https://www.netflix.com/ca/title/81055408,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Marked Heart,https://www.netflix.com/ca/title/81261170,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Elite,https://www.netflix.com/ca/title/80200942,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Fake Profile,https://www.netflix.com/ca/title/81304948,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Accident,https://www.netflix.com/ca/title/81659092,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Berlin,https://www.netflix.com/ca/title/81586657,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Luis Miguel - The Series,https://www.netflix.com/ca/title/80191236,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Nicky Jam: El Ganador,https://www.netflix.com/ca/title/80221207,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,KLASS 95: The Power of Beauty,https://www.netflix.com/ca/title/81460774,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Bolívar,https://www.netflix.com/ca/title/80220422,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Five Juanas,https://www.netflix.com/ca/title/81167761,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Love is Blind: Mexico,https://www.netflix.com/ca/title/81515696,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Blood Ties,https://www.netflix.com/ca/title/81144216,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Inmate,https://www.netflix.com/ca/title/81025403,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Meteor Garden,https://www.netflix.com/ca/title/81005504,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Empress,https://www.netflix.com/ca/title/81222923,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Love Is Blind: Argentina,https://www.netflix.com/ca/title/81720712,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Mr. Queen,https://www.netflix.com/ca/title/81422314,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Business Proposal,https://www.netflix.com/ca/title/81509440,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Ginny & Georgia,https://www.netflix.com/ca/title/81025696,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,All For Love,https://www.netflix.com/ca/title/81144163,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Boys Over Flowers,https://www.netflix.com/ca/title/70213130,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Falling Into Your Smile,https://www.netflix.com/ca/title/81566868,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Emily in Paris,https://www.netflix.com/ca/title/81037371,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Hidden Love,https://www.netflix.com/ca/title/81705641,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Inheritors,https://www.netflix.com/ca/title/81033650,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The King's Affection,https://www.netflix.com/ca/title/81430282,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Hometown Cha-Cha-Cha,https://www.netflix.com/ca/title/81473182,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,My Demon,https://www.netflix.com/ca/title/81716080,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Reply 1988,https://www.netflix.com/ca/title/80188351,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,My Life With the Walter Boys,https://www.netflix.com/ca/title/81426967,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Forecasting Love and Weather,https://www.netflix.com/ca/title/81572781,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Outlander,https://www.netflix.com/ca/title/70285581,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Bridgerton,https://www.netflix.com/ca/title/80232398,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Virgin River,https://www.netflix.com/ca/title/80240027,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Cook of Castamar,https://www.netflix.com/ca/title/81354529,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Mr. Plankton,https://www.netflix.com/ca/title/81506124,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Alchemy of Souls,https://www.netflix.com/ca/title/81517188,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Hierarchy,https://www.netflix.com/ca/title/81624364,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Doom at Your Service,https://www.netflix.com/ca/title/81488912,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Deceitful Love,https://www.netflix.com/ca/title/81481334,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Destined with You,https://www.netflix.com/ca/title/81669779,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Ranma1/2,https://www.netflix.com/ca/title/81171925,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Firefly Lane,https://www.netflix.com/ca/title/80994340,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Miss Night and Day,https://www.netflix.com/ca/title/81738994,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Love Is Blind,https://www.netflix.com/ca/title/80996601,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,One Day,https://www.netflix.com/ca/title/81256740,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Doctor Slump,https://www.netflix.com/ca/title/81697985,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Another Self,https://www.netflix.com/ca/title/81380432,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Love Is Blind: UK,https://www.netflix.com/ca/title/81676358,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Welcome to Samdal-ri,https://www.netflix.com/ca/title/81697983,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Love is Blind: Mexico,https://www.netflix.com/ca/title/81515696,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Start-Up,https://www.netflix.com/ca/title/81290293,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,See You in My 19th Life,https://www.netflix.com/ca/title/81671426,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Sitcoms,https://www.netflix.com/ca/browse/genre/1195213,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Henry Danger,https://www.netflix.com/ca/title/80057134,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Brooklyn Nine-Nine,https://www.netflix.com/ca/title/70281562,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Victorious,https://www.netflix.com/ca/title/70172485,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Sam & Cat,https://www.netflix.com/ca/title/80027564,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Superstore,https://www.netflix.com/ca/title/80061132,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Family Reunion,https://www.netflix.com/ca/title/80234451,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,iCarly,https://www.netflix.com/ca/title/70136153,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Office (U.S.),https://www.netflix.com/ca/title/70136120,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Alexa & Katie,https://www.netflix.com/ca/title/80174285,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,That '90s Show,https://www.netflix.com/ca/title/81288370,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Ranch,https://www.netflix.com/ca/title/80077977,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Fuller House,https://www.netflix.com/ca/title/80051137,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Grace and Frankie,https://www.netflix.com/ca/title/80017537,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Seinfeld,https://www.netflix.com/ca/title/70153373,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Manny,https://www.netflix.com/ca/title/81611640,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,That Girl Lay Lay,https://www.netflix.com/ca/title/81443738,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,H,https://www.netflix.com/ca/title/81270678,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Big Show Show,https://www.netflix.com/ca/title/80201035,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Trailer Park Boys,https://www.netflix.com/ca/title/70153385,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Mr. D,https://www.netflix.com/ca/title/70230658,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Good Place,https://www.netflix.com/ca/title/80113701,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Mr. Iglesias,https://www.netflix.com/ca/title/80209013,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Workin' Moms,https://www.netflix.com/ca/title/80198991,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,One Day at a Time,https://www.netflix.com/ca/title/80095532,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,No Good Nick,https://www.netflix.com/ca/title/80231658,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Children Ruin Everything,https://www.netflix.com/ca/title/81712354,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Erin & Aaron,https://www.netflix.com/ca/title/81634726,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Crew,https://www.netflix.com/ca/title/81047664,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Disjointed,https://www.netflix.com/ca/title/80117694,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Arrested Development,https://www.netflix.com/ca/title/70140358,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Welcome to Waikiki,https://www.netflix.com/ca/title/81029926,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Richie Rich,https://www.netflix.com/ca/title/80020540,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Still Game,https://www.netflix.com/ca/title/80073432,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Country Comfort,https://www.netflix.com/ca/title/81064555,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Upshaws,https://www.netflix.com/ca/title/81028174,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Unstable,https://www.netflix.com/ca/title/81500842,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Tires,https://www.netflix.com/ca/title/81758875,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Ashley Garcia: Genius in Love,https://www.netflix.com/ca/title/80244332,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Danger Force,https://www.netflix.com/ca/title/81604793,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Unbreakable Kimmy Schmidt,https://www.netflix.com/ca/title/80025384,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,DAN DA DAN,https://www.netflix.com/ca/title/81736884,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Jujutsu Kaisen,https://www.netflix.com/ca/title/81278456,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,My Hero Academia,https://www.netflix.com/ca/title/80135674,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Hajime no Ippo: The Fighting!,https://www.netflix.com/ca/title/80995578,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,SPY x FAMILY,https://www.netflix.com/ca/title/81511410,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Black Clover,https://www.netflix.com/ca/title/80238012,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Delicious in Dungeon,https://www.netflix.com/ca/title/81564899,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Ranma1/2,https://www.netflix.com/ca/title/81171925,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Demon Slayer: Kimetsu no Yaiba,https://www.netflix.com/ca/title/81091393,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,DEATH NOTE,https://www.netflix.com/ca/title/70204970,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Rising Impact,https://www.netflix.com/ca/title/81563026,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Overlord,https://www.netflix.com/ca/title/80132110,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Rising of the Shield Hero,https://www.netflix.com/ca/title/81058649,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Haikyu!!,https://www.netflix.com/ca/title/80090673,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Hell's Paradise: Jigokuraku,https://www.netflix.com/ca/title/81574246,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Hunter X Hunter (2011),https://www.netflix.com/ca/title/70300472,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Dr. Stone,https://www.netflix.com/ca/title/81046193,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Baki Hanma,https://www.netflix.com/ca/title/81236338,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Komi Can't Communicate,https://www.netflix.com/ca/title/81228573,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Seven Deadly Sins,https://www.netflix.com/ca/title/80050063,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,SHAMAN KING,https://www.netflix.com/ca/title/81239555,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Castlevania: Nocturne,https://www.netflix.com/ca/title/81436901,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Kuroko's Basketball,https://www.netflix.com/ca/title/80063153,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,JoJo's Bizarre Adventure,https://www.netflix.com/ca/title/80179831,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Ouran High School Host Club,https://www.netflix.com/ca/title/70205014,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,VINLAND SAGA,https://www.netflix.com/ca/title/81249833,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,My Happy Marriage,https://www.netflix.com/ca/title/81564905,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Bee and PuppyCat,https://www.netflix.com/ca/title/81245457,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Gundam: Requiem for Vengeance,https://www.netflix.com/ca/title/81276500,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Slam Dunk,https://www.netflix.com/ca/title/70024218,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Monster,https://www.netflix.com/ca/title/81409869,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Seven Deadly Sins: Four Knights of the Apocalypse,https://www.netflix.com/ca/title/81562396,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,One-Punch Man,https://www.netflix.com/ca/title/80117291,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,PLUTO,https://www.netflix.com/ca/title/81281344,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,KENGAN ASHURA,https://www.netflix.com/ca/title/80992228,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,The Disastrous Life of Saiki K.,https://www.netflix.com/ca/title/80117781,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Naruto,https://www.netflix.com/ca/title/70205012,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,InuYasha,https://www.netflix.com/ca/title/70204995,,,,,,,,,,,,
https://www.netflix.com/browse/genre/83,Link,Mob Psycho 100,https://www.netflix.com/ca/title/80179798,,,,,,,,,,,,
